TEAM_ID,TEAM_NAME,YEAR,WIN_PCT,FG_PCT,REB,AST_TOV_RAT,PTS,OPP_PPG,HOME_WIN_PCT,PLAYOFF,TOP3_PPG,TOP3_P14,OFF_BENCH_PPG,BENCH_P30
1610612744,Warriors,1995,0.439,0.456,42.2,1.402439024390244,101.6,103.1,0.5609756097560976,0,15.494058786741713,1,25.963414634146343,0
1610612744,Warriors,1996,0.366,0.456,40.8,1.2906976744186047,99.6,104.4,0.43902439024390244,0,19.118618143459916,1,19.51219512195122,0
1610612744,Warriors,1997,0.232,0.413,45.9,1.2455089820359282,88.3,97.4,0.2926829268292683,0,13.719459034171857,1,15.963414634146341,0
1610612744,Warriors,1998,0.42,0.415,47.5,1.344155844155844,88.3,90.8,0.52,0,11.706087470449171,1,18.390243902439025,0
1610612744,Warriors,1999,0.232,0.42,45.6,1.4213836477987425,95.5,103.8,0.2926829268292683,0,12.49300799086758,1,21.9390243902439,0
1610612744,Warriors,2000,0.207,0.409,45.5,1.371069182389937,92.5,101.5,0.2682926829268293,0,17.467107340638623,1,28.414634146341463,0
1610612744,Warriors,2001,0.256,0.429,46.7,1.238095238095238,97.7,103.1,0.34146341463414637,0,15.463892137209042,1,30.036585365853657,1
1610612744,Warriors,2002,0.463,0.441,46.7,1.3227848101265822,102.4,103.6,0.5853658536585366,0,18.703252032520325,1,18.902439024390244,0
1610612744,Warriors,2003,0.451,0.442,43.1,1.385135135135135,93.3,94.0,0.6585365853658537,0,14.287096665145446,1,33.80487804878049,1
1610612744,Warriors,2004,0.415,0.43,42.7,1.6250000000000002,98.7,100.9,0.4878048780487805,0,16.801317728216464,1,22.463414634146343,0
1610612744,Warriors,2005,0.415,0.433,42.3,1.4680851063829787,98.5,99.8,0.5121951219512195,0,16.826769208232623,1,28.0,0
1610612744,Warriors,2006,0.512,0.463,41.4,1.4875,106.5,106.9,0.7317073170731707,1,17.51458563223269,1,34.30487804878049,1
1610612744,Warriors,2007,0.585,0.459,43.2,1.696969696969697,111.0,108.8,0.6585365853658537,0,20.707062019884532,1,27.21951219512195,0
1610612744,Warriors,2008,0.354,0.458,42.0,1.4315068493150684,108.6,112.3,0.5121951219512195,0,18.2657940426302,1,48.329268292682926,1
1610612744,Warriors,2009,0.317,0.469,38.4,1.5238095238095235,108.8,112.4,0.43902439024390244,0,20.928720238095238,1,30.670731707317074,1
1610612744,Warriors,2010,0.439,0.461,40.5,1.5410958904109588,103.4,105.7,0.6341463414634146,0,19.685599318831027,1,19.548780487804876,0
1610612744,Warriors,2011,0.348,0.457,39.2,1.60431654676259,97.8,101.2,0.36363636363636365,0,14.13060156218051,0,18.75609756097561,0
1610612744,Warriors,2012,0.573,0.458,45.0,1.490066225165563,101.2,100.3,0.6829268292682927,1,19.31298701984099,1,22.134146341463413,0
1610612744,Warriors,2013,0.622,0.462,45.3,1.5328947368421053,104.3,99.5,0.6585365853658537,1,20.200194062512903,1,29.29268292682927,0
1610612744,Warriors,2014,0.817,0.478,44.7,1.889655172413793,110.0,99.9,0.9512195121951219,1,19.023521836812975,1,37.75609756097561,1
1610612744,Warriors,2015,0.89,0.487,46.2,1.9013157894736843,114.9,104.1,0.9512195121951219,1,22.05458470073449,1,34.792682926829265,1
1610612744,Warriors,2016,0.817,0.495,44.4,2.054054054054054,115.9,104.3,0.8780487804878049,1,24.239258654326026,1,34.47560975609756,1
1610612744,Warriors,2017,0.707,0.503,43.5,1.9025974025974024,113.5,107.5,0.7073170731707317,1,24.252932223117558,1,39.609756097560975,1
1610612744,Warriors,2018,0.695,0.491,46.2,2.055944055944056,117.7,111.2,0.7317073170731707,1,24.928836863619477,1,38.86585365853659,1
1610612744,Warriors,2019,0.231,0.438,42.8,1.7181208053691277,106.3,115.0,0.23529411764705882,0,11.97053499365848,0,11.524390243902438,0
1610612744,Warriors,2020,0.542,0.468,43.0,1.846666666666667,113.7,112.7,0.6944444444444444,1,22.004013305421754,1,35.1219512195122,1
1610612744,Warriors,2021,0.646,0.469,45.5,1.818791946308725,111.0,105.5,0.7560975609756098,1,20.387023852439317,1,46.329268292682926,1
1610612744,Warriors,2022,0.537,0.479,44.6,1.8282208588957052,118.9,117.1,0.8048780487804879,1,23.908321971418474,1,43.670731707317074,1
1610612759,Spurs,1984,0.5,0.513,43.9,1.5,114.8,113.9,0.7317073170731707,1,20.84056007226739,1,26.804878048780488,0
1610612759,Spurs,1985,0.427,0.506,42.5,1.393939393939394,111.2,113.1,0.5121951219512195,1,19.026165120806137,1,28.317073170731707,0
1610612759,Spurs,1986,0.341,0.474,44.3,1.5847953216374269,108.3,113.4,0.5121951219512195,0,15.583050142670738,1,36.426829268292686,1
1610612759,Spurs,1987,0.378,0.49,42.9,1.653179190751445,113.6,118.5,0.5609756097560976,1,17.68150605380809,1,36.207317073170735,1
1610612759,Spurs,1988,0.256,0.468,42.4,1.186602870813397,105.5,112.8,0.43902439024390244,0,16.54090828372671,1,29.597560975609756,0
1610612759,Spurs,1989,0.683,0.484,44.4,1.4502923976608186,106.3,102.8,0.8292682926829268,1,20.818879855465223,1,16.853658536585368,0
1610612759,Spurs,1990,0.671,0.488,46.2,1.4829545454545454,107.1,102.6,0.8048780487804879,1,19.684989685717753,1,25.79268292682927,0
1610612759,Spurs,1991,0.573,0.476,46.1,1.53125,104.0,100.6,0.7560975609756098,1,18.936223269795722,1,31.4390243902439,1
1610612759,Spurs,1992,0.598,0.49,42.2,1.6333333333333333,105.5,102.8,0.7560975609756098,1,19.0890824622532,1,30.75609756097561,1
1610612759,Spurs,1993,0.671,0.475,46.2,1.582191780821918,100.0,94.8,0.7804878048780488,1,18.9732683982684,1,31.109756097560975,1
1610612759,Spurs,1994,0.756,0.484,45.0,1.5394736842105263,106.6,100.6,0.8048780487804879,1,19.718408110007026,1,25.9390243902439,0
1610612759,Spurs,1995,0.72,0.477,43.0,1.7054794520547945,103.4,97.1,0.8048780487804879,1,19.83254144229754,1,17.548780487804876,0
1610612759,Spurs,1996,0.244,0.442,39.4,1.335526315789474,90.5,98.3,0.2926829268292683,0,14.460978835978835,1,35.36585365853659,1
1610612759,Spurs,1997,0.683,0.468,44.2,1.3913043478260867,92.5,88.5,0.7560975609756098,1,17.628244422170248,1,21.402439024390244,0
1610612759,Spurs,1998,0.74,0.456,44.0,1.4473684210526316,92.8,84.7,0.84,1,16.238775510204082,1,15.304878048780488,0
1610612759,Spurs,1999,0.646,0.462,43.8,1.48,96.2,90.2,0.7560975609756098,1,17.41133542078664,1,29.170731707317074,0
1610612759,Spurs,2000,0.707,0.461,44.1,1.55,96.2,88.4,0.8048780487804879,1,17.352743902439027,1,27.73170731707317,0
1610612759,Spurs,2001,0.707,0.458,42.4,1.3888888888888888,96.7,90.5,0.7804878048780488,1,16.430431357260627,1,29.878048780487806,0
1610612759,Spurs,2002,0.732,0.462,42.6,1.2658227848101264,95.8,90.4,0.8048780487804879,1,16.853289671785607,1,28.536585365853657,0
1610612759,Spurs,2003,0.695,0.442,45.1,1.3877551020408163,91.5,84.3,0.8048780487804879,1,16.587123407992973,1,28.817073170731707,0
1610612759,Spurs,2004,0.72,0.453,42.4,1.5766423357664237,96.2,88.4,0.926829268292683,1,17.665953453453454,1,31.73170731707317,1
1610612759,Spurs,2005,0.768,0.472,41.5,1.5255474452554745,95.6,88.8,0.8292682926829268,1,17.5099358974359,1,25.109756097560975,0
1610612759,Spurs,2006,0.707,0.474,40.7,1.589928057553957,98.5,90.1,0.7560975609756098,1,18.359758297258296,1,30.71951219512195,1
1610612759,Spurs,2007,0.683,0.457,41.3,1.6666666666666667,95.4,90.6,0.8292682926829268,1,19.195978587282934,1,25.0609756097561,0
1610612759,Spurs,2008,0.659,0.466,41.0,1.811965811965812,97.0,93.3,0.6829268292682927,1,17.70291327913279,1,28.841463414634145,0
1610612759,Spurs,2009,0.61,0.473,42.8,1.6397058823529411,101.4,96.3,0.7073170731707317,1,15.549851218740107,1,32.548780487804876,1
1610612759,Spurs,2010,0.744,0.475,41.9,1.671641791044776,103.7,98.0,0.8780487804878049,1,16.13277665317139,1,35.548780487804876,1
1610612759,Spurs,2011,0.758,0.478,43.0,1.7058823529411764,103.7,96.5,0.8484848484848485,1,14.40930316091954,0,32.65853658536585,1
1610612759,Spurs,2012,0.707,0.481,41.3,1.707482993197279,103.0,96.6,0.8536585365853658,1,16.191930171278,1,38.292682926829265,1
1610612759,Spurs,2013,0.756,0.486,43.3,1.75,105.4,97.6,0.7804878048780488,1,14.395197403285637,1,45.97560975609756,1
1610612759,Spurs,2014,0.671,0.468,43.6,1.7428571428571429,103.2,97.0,0.8048780487804879,1,14.92155669085816,1,43.81707317073171,1
1610612759,Spurs,2015,0.817,0.484,43.9,1.870229007633588,103.5,92.9,0.975609756097561,1,17.014014014014016,1,40.548780487804876,1
1610612759,Spurs,2016,0.744,0.469,43.9,1.7761194029850746,105.3,98.1,0.7560975609756098,1,18.384134134134133,1,41.451219512195124,1
1610612759,Spurs,2017,0.573,0.457,44.2,1.7404580152671756,102.7,99.8,0.8048780487804879,1,14.395357758772393,0,47.68292682926829,1
1610612759,Spurs,2018,0.585,0.478,44.7,2.024793388429752,111.7,110.0,0.7804878048780488,1,18.11581227163883,1,36.048780487804876,1
1610612759,Spurs,2019,0.451,0.472,44.6,1.96031746031746,114.1,115.2,0.5588235294117647,0,17.541883877621945,1,41.073170731707314,1
1610612759,Spurs,2020,0.458,0.462,43.9,2.1403508771929824,111.1,112.8,0.3888888888888889,0,16.676151199337124,1,38.18292682926829,1
1610612759,Spurs,2021,0.415,0.467,45.3,2.1968503937007875,113.2,113.0,0.3902439024390244,0,17.214313725490197,1,29.926829268292682,0
1610612759,Spurs,2022,0.268,0.465,43.7,1.7777777777777777,113.0,123.1,0.34146341463414637,0,15.484982882041704,1,44.25609756097561,1
1610612761,Raptors,1995,0.256,0.467,40.0,1.25,97.5,105.0,0.36585365853658536,0,16.031291643743504,1,19.646341463414632,0
1610612761,Raptors,1996,0.366,0.437,41.3,1.274390243902439,95.5,98.6,0.43902439024390244,0,17.03867185297931,1,19.853658536585368,0
1610612761,Raptors,1997,0.195,0.435,40.7,1.2754491017964074,94.9,104.2,0.21951219512195122,0,14.210220673635307,1,17.71951219512195,0
1610612761,Raptors,1998,0.46,0.421,43.2,1.29375,91.1,92.8,0.56,0,14.888027210884355,1,17.829268292682926,0
1610612761,Raptors,1999,0.549,0.433,43.3,1.7050359712230214,97.2,97.3,0.6341463414634146,1,17.522846557579502,1,27.426829268292682,0
1610612761,Raptors,2000,0.573,0.437,44.5,1.8484848484848484,97.6,95.4,0.6585365853658537,1,17.028538670002085,0,16.378048780487806,0
1610612761,Raptors,2001,0.512,0.434,42.1,1.5174825174825173,91.4,91.8,0.5853658536585366,1,17.009780734170977,1,22.573170731707318,0
1610612761,Raptors,2002,0.293,0.427,41.2,1.340277777777778,90.9,96.8,0.36585365853658536,0,15.928593937102162,1,18.0609756097561,0
1610612761,Raptors,2003,0.402,0.418,39.6,1.352112676056338,85.4,88.5,0.43902439024390244,0,16.721920575619208,1,18.890243902439025,0
1610612761,Raptors,2004,0.402,0.444,40.1,1.533834586466165,99.7,101.4,0.5365853658536586,0,16.48641975308642,1,16.024390243902438,0
1610612761,Raptors,2005,0.329,0.454,38.5,1.4809160305343512,101.1,104.0,0.36585365853658536,0,19.8390126288243,1,9.012195121951219,0
1610612761,Raptors,2006,0.573,0.463,39.5,1.6444444444444444,99.5,98.5,0.7317073170731707,1,16.31768380649858,1,39.73170731707317,1
1610612761,Raptors,2007,0.5,0.468,40.1,2.0341880341880345,100.2,97.3,0.6097560975609756,1,15.357420215993203,1,38.59756097560975,1
1610612761,Raptors,2008,0.402,0.458,40.4,1.671641791044776,99.0,101.9,0.43902439024390244,0,16.974605459899575,1,19.963414634146343,0
1610612761,Raptors,2009,0.488,0.482,40.4,1.6417910447761193,104.1,105.9,0.6097560975609756,0,17.508362369337977,1,36.353658536585364,1
1610612761,Raptors,2010,0.268,0.465,40.3,1.4897959183673468,99.1,105.4,0.3902439024390244,0,17.292661688372373,1,38.47560975609756,1
1610612761,Raptors,2011,0.348,0.44,42.0,1.375,90.7,94.0,0.3939393939393939,0,15.103601297149686,0,27.475609756097562,0
1610612761,Raptors,2012,0.415,0.446,40.2,1.5693430656934306,97.2,98.7,0.5121951219512195,0,13.259715358591494,1,32.5,1
1610612761,Raptors,2013,0.585,0.445,42.5,1.50354609929078,101.3,98.0,0.6341463414634146,1,17.305412304005838,1,25.609756097560975,0
1610612761,Raptors,2014,0.598,0.455,41.5,1.6046511627906976,104.0,100.9,0.6585365853658537,1,17.787698412698415,1,44.646341463414636,1
1610612761,Raptors,2015,0.683,0.451,43.4,1.4274809160305344,102.7,98.2,0.7804878048780488,1,19.16077256077256,1,39.707317073170735,1
1610612761,Raptors,2016,0.622,0.464,43.3,1.4566929133858268,106.9,102.6,0.6829268292682927,1,20.561599099099098,1,30.0609756097561,1
1610612761,Raptors,2017,0.72,0.472,44.0,1.8134328358208955,111.7,103.9,0.8292682926829268,1,17.323620823620825,1,42.86585365853659,1
1610612761,Raptors,2018,0.707,0.474,45.2,1.8142857142857145,114.4,108.4,0.7804878048780488,1,19.517342342342342,1,28.878048780487806,0
1610612761,Raptors,2019,0.736,0.458,45.4,1.7027027027027026,112.8,106.5,0.7222222222222222,1,19.964474244359305,1,37.58536585365854,1
1610612761,Raptors,2020,0.375,0.448,41.6,1.825757575757576,111.3,111.7,0.4444444444444444,0,18.195543345543346,1,27.378048780487806,0
1610612761,Raptors,2021,0.585,0.445,45.3,1.768,109.4,107.1,0.5853658536585366,1,20.481695755225168,1,33.75609756097561,1
1610612761,Raptors,2022,0.5,0.459,43.0,2.0427350427350426,112.9,111.4,0.6585365853658537,0,19.628288837106965,1,31.426829268292682,1
1610612748,Heat,1988,0.183,0.453,42.9,1.1327014218009477,97.8,109.0,0.2926829268292683,0,12.750180096737674,1,36.74390243902439,1
1610612748,Heat,1989,0.22,0.461,43.4,1.2578947368421052,100.6,110.3,0.2682926829268293,0,14.821414488081155,1,36.71951219512195,1
1610612748,Heat,1990,0.293,0.459,43.1,1.2275132275132277,101.8,107.8,0.43902439024390244,0,17.45178979125897,1,35.5609756097561,1
1610612748,Heat,1991,0.463,0.461,43.3,1.2678571428571428,105.0,109.2,0.6829268292682927,1,17.842441082638675,1,32.47560975609756,1
1610612748,Heat,1992,0.439,0.456,42.9,1.3121019108280256,103.6,104.7,0.6341463414634146,0,16.674285646365238,1,36.91463414634146,1
1610612748,Heat,1993,0.512,0.464,44.4,1.4125,103.4,100.7,0.5365853658536586,1,17.81798037353593,1,34.646341463414636,1
1610612748,Heat,1994,0.39,0.467,41.0,1.382165605095541,101.1,102.8,0.5365853658536586,0,15.5429493748719,0,29.853658536585368,0
1610612748,Heat,1995,0.512,0.457,42.6,1.258823529411765,96.5,95.0,0.6341463414634146,1,15.407142857142858,0,18.23170731707317,0
1610612748,Heat,1996,0.744,0.453,41.0,1.3333333333333333,94.8,89.3,0.7073170731707317,1,17.477484125885955,1,20.073170731707318,0
1610612748,Heat,1997,0.671,0.45,42.0,1.4266666666666663,95.0,90.0,0.7317073170731707,1,16.893642684830425,1,25.353658536585368,0
1610612748,Heat,1998,0.66,0.453,40.3,1.3691275167785233,89.0,84.0,0.72,1,16.300929951690822,1,14.048780487804878,0
1610612748,Heat,1999,0.634,0.46,43.2,1.5666666666666669,94.4,91.3,0.8048780487804879,1,16.25683988452143,0,26.51219512195122,0
1610612748,Heat,2000,0.61,0.43,39.6,1.4525547445255471,88.9,86.6,0.7073170731707317,1,15.434655791363108,1,21.76829268292683,0
1610612748,Heat,2001,0.439,0.439,42.0,1.3716216216216215,87.2,88.7,0.43902439024390244,0,14.8085466753303,1,8.24390243902439,0
1610612748,Heat,2002,0.305,0.412,41.6,1.2887323943661972,85.6,90.6,0.3902439024390244,0,14.734623590098423,1,33.292682926829265,1
1610612748,Heat,2003,0.512,0.425,41.5,1.3741007194244603,90.3,89.7,0.7073170731707317,1,16.89323264521352,1,25.914634146341463,0
1610612748,Heat,2004,0.72,0.486,43.0,1.5912408759124088,101.5,95.0,0.8536585365853658,1,19.88864525885074,1,21.5,0
1610612748,Heat,2005,0.634,0.478,43.1,1.420689655172414,99.9,96.0,0.7560975609756098,1,19.80402370125396,1,38.853658536585364,1
1610612748,Heat,2006,0.537,0.464,40.8,1.404109589041096,94.6,95.5,0.6585365853658537,1,16.323741184867423,1,43.81707317073171,1
1610612748,Heat,2007,0.183,0.443,37.6,1.3605442176870748,91.4,100.0,0.21951219512195122,0,16.796377087420336,1,32.30487804878049,1
1610612748,Heat,2008,0.524,0.457,39.5,1.632,98.3,98.0,0.6829268292682927,1,18.01411297751046,0,20.70731707317073,0
1610612748,Heat,2009,0.573,0.458,41.8,1.431818181818182,96.5,94.2,0.5853658536585366,1,18.316794316794315,1,28.21951219512195,0
1610612748,Heat,2010,0.707,0.481,42.1,1.4388489208633093,102.1,94.6,0.7317073170731707,1,23.64543911562566,1,20.378048780487806,0
1610612748,Heat,2011,0.697,0.469,41.6,1.3157894736842106,98.5,92.5,0.8484848484848485,1,22.403083361244892,1,20.682926829268293,0
1610612748,Heat,2012,0.805,0.496,38.6,1.6546762589928057,102.9,95.0,0.9024390243902439,1,21.5470069611946,1,26.21951219512195,0
1610612748,Heat,2013,0.659,0.501,36.9,1.5202702702702702,102.2,97.4,0.7804878048780488,1,20.794032346774966,1,36.390243902439025,1
1610612748,Heat,2014,0.451,0.456,39.1,1.3378378378378375,94.7,97.3,0.4878048780487805,0,18.848254045834693,1,27.524390243902438,0
1610612748,Heat,2015,0.585,0.47,44.1,1.4751773049645391,100.0,98.4,0.6829268292682927,1,15.808668257298393,1,37.96341463414634,1
1610612748,Heat,2016,0.5,0.455,43.6,1.582089552238806,103.2,102.1,0.5609756097560976,0,17.01369863013699,1,37.146341463414636,1
1610612748,Heat,2017,0.537,0.455,43.5,1.5763888888888888,103.4,102.9,0.6341463414634146,1,13.884972926142517,1,44.13414634146341,1
1610612748,Heat,2018,0.476,0.45,46.3,1.653061224489796,105.7,105.9,0.4634146341463415,0,14.640918315575847,1,34.65853658536585,1
1610612748,Heat,2019,0.603,0.468,44.4,1.7382550335570468,112.0,109.1,0.8055555555555556,1,17.049508206095958,1,32.426829268292686,1
1610612748,Heat,2020,0.556,0.468,41.5,1.8652482269503547,108.1,108.0,0.5833333333333334,1,17.749332264957264,1,28.329268292682926,0
1610612748,Heat,2021,0.646,0.467,43.7,1.7465753424657535,110.0,105.6,0.7073170731707317,1,20.389838231943497,1,48.646341463414636,1
1610612748,Heat,2022,0.537,0.46,40.6,1.762962962962963,109.5,109.8,0.6585365853658537,1,21.132464759535655,1,34.53658536585366,1
1610612760,SuperSonics,1984,0.378,0.474,40.3,1.4615384615384617,102.1,107.6,0.4878048780487805,0,18.340447228274027,1,32.59756097560975,1
1610612760,SuperSonics,1985,0.378,0.472,41.5,1.3771428571428572,104.4,104.5,0.5853658536585366,0,17.59658474993841,1,35.426829268292686,1
1610612760,SuperSonics,1986,0.476,0.482,46.0,1.4456521739130437,113.7,113.3,0.6097560975609756,1,23.739837398373982,1,26.51219512195122,0
1610612760,SuperSonics,1987,0.537,0.476,44.2,1.559523809523809,111.4,109.3,0.7804878048780488,1,22.55069001459245,1,31.390243902439025,1
1610612760,SuperSonics,1988,0.573,0.477,44.3,1.485380116959064,112.1,109.2,0.7560975609756098,1,21.28048780487805,1,31.75609756097561,1
1610612760,SuperSonics,1989,0.5,0.479,43.6,1.4049079754601226,106.9,105.9,0.7317073170731707,1,20.16764382960035,1,39.18292682926829,1
1610612760,SuperSonics,1990,0.5,0.492,41.4,1.4561403508771928,106.6,105.4,0.6829268292682927,1,15.900340287707108,1,38.01219512195122,1
1610612760,SuperSonics,1991,0.573,0.474,43.2,1.4223602484472049,106.5,104.7,0.6829268292682927,1,18.10300925925926,1,40.21951219512195,1
1610612760,SuperSonics,1992,0.671,0.486,42.4,1.4967741935483871,108.3,101.3,0.8048780487804879,1,16.78976985074546,1,39.52439024390244,1
1610612760,SuperSonics,1993,0.768,0.484,41.2,1.675324675324675,105.9,96.9,0.9024390243902439,1,16.509368841930332,1,31.524390243902438,1
1610612760,SuperSonics,1994,0.695,0.491,41.5,1.6329113924050631,110.4,102.2,0.7804878048780488,1,19.47560975609756,1,27.0609756097561,0
1610612760,SuperSonics,1995,0.78,0.48,41.5,1.3863636363636362,104.5,96.7,0.926829268292683,1,18.179500226788488,1,25.951219512195124,0
1610612760,SuperSonics,1996,0.695,0.467,40.0,1.5666666666666669,100.9,93.2,0.7560975609756098,1,18.124861989360635,1,20.5,0
1610612760,SuperSonics,1997,0.744,0.473,38.5,1.7285714285714284,100.6,93.4,0.8536585365853658,1,18.049510110485723,1,22.414634146341463,0
1610612760,SuperSonics,1998,0.5,0.442,42.0,1.418300653594771,94.9,95.9,0.68,1,15.68,1,10.170731707317072,0
1610612760,SuperSonics,1999,0.549,0.447,43.0,1.6357142857142857,99.1,98.1,0.5853658536585366,1,17.526056138725945,1,21.121951219512194,0
1610612760,SuperSonics,2000,0.537,0.456,41.7,1.4313725490196076,97.3,97.3,0.6341463414634146,0,16.944119874499624,1,24.463414634146343,0
1610612760,SuperSonics,2001,0.549,0.469,40.3,1.715328467153285,97.7,94.7,0.6341463414634146,1,17.778500875775578,1,21.317073170731707,0
1610612760,SuperSonics,2002,0.488,0.437,40.8,1.6363636363636365,92.1,92.3,0.6097560975609756,0,16.432007992007993,1,22.109756097560975,0
1610612760,SuperSonics,2003,0.451,0.446,39.3,1.496551724137931,97.1,97.8,0.5121951219512195,0,17.699433797909407,1,32.71951219512195,1
1610612760,SuperSonics,2004,0.634,0.444,40.9,1.3308823529411766,98.9,96.6,0.6341463414634146,1,18.565674732153607,1,33.353658536585364,1
1610612760,SuperSonics,2005,0.427,0.459,39.6,1.4081632653061225,102.6,105.6,0.5365853658536586,0,18.895218002812943,1,20.01219512195122,0
1610612760,SuperSonics,2006,0.378,0.46,39.6,1.335483870967742,99.1,102.0,0.4878048780487805,0,20.763611727026362,1,32.707317073170735,1
1610612760,SuperSonics,2007,0.244,0.444,44.6,1.33125,97.5,106.3,0.3170731707317073,0,13.839529914529914,1,24.463414634146343,0
1610612760,Thunder,2008,0.28,0.447,42.6,1.2530864197530864,97.0,103.1,0.36585365853658536,0,19.04643949765901,1,22.341463414634145,0
1610612760,Thunder,2009,0.61,0.462,43.5,1.3333333333333333,101.5,98.0,0.6585365853658537,1,20.459349593495933,1,25.963414634146343,0
1610612760,Thunder,2010,0.671,0.464,42.8,1.4468085106382975,104.8,101.0,0.7317073170731707,1,20.580571190327287,1,15.426829268292684,0
1610612760,Thunder,2011,0.712,0.471,43.7,1.134969325153374,103.1,96.9,0.7878787878787878,1,22.825024437927667,1,17.195121951219512,0
1610612760,Thunder,2012,0.732,0.481,43.6,1.3986928104575165,105.7,96.5,0.8292682926829268,1,21.780826069443957,1,19.963414634146343,0
1610612760,Thunder,2013,0.72,0.471,44.7,1.4313725490196076,106.2,99.8,0.8292682926829268,1,20.0826646090535,1,33.80487804878049,1
1610612760,Thunder,2014,0.549,0.447,47.5,1.3945578231292517,104.0,101.8,0.7073170731707317,0,17.71768480233965,1,32.5,1
1610612760,Thunder,2015,0.671,0.476,48.6,1.4465408805031446,110.2,102.9,0.7804878048780488,1,21.438030713640472,1,31.597560975609756,1
1610612760,Thunder,2016,0.573,0.452,46.6,1.4,106.6,105.8,0.6829268292682927,1,20.61761409004361,1,31.378048780487806,1
1610612760,Thunder,2017,0.585,0.453,45.1,1.5214285714285716,107.9,104.4,0.6585365853658537,1,21.155344585091424,1,25.402439024390244,0
1610612760,Thunder,2018,0.598,0.454,48.1,1.6714285714285713,114.5,111.1,0.6585365853658537,1,22.159279134829678,1,23.548780487804876,0
1610612760,Thunder,2019,0.611,0.468,42.9,1.583941605839416,110.4,108.4,0.6216216216216216,1,18.507326007326007,1,28.109756097560975,0
1610612760,Thunder,2020,0.306,0.441,45.6,1.3726708074534162,105.0,115.6,0.2777777777777778,0,17.1475357975358,1,33.1219512195122,1
1610612760,Thunder,2021,0.293,0.43,45.6,1.5857142857142856,103.7,111.8,0.2926829268292683,0,17.491774245930255,1,45.51219512195122,1
1610612760,Thunder,2022,0.488,0.465,43.6,1.876923076923077,117.5,116.4,0.5853658536585366,0,20.68533539731682,1,35.41463414634146,1
1610612737,Hawks,1984,0.415,0.484,42.8,1.3611111111111112,106.6,108.1,0.4634146341463415,0,19.27625938426018,1,34.96341463414634,1
1610612737,Hawks,1985,0.61,0.49,44.6,1.3646408839779005,108.6,106.2,0.8292682926829268,1,18.508983237980527,1,40.426829268292686,1
1610612737,Hawks,1986,0.695,0.481,46.7,1.6217948717948718,110.0,102.8,0.8536585365853658,1,19.326067843425736,1,34.28048780487805,1
1610612737,Hawks,1987,0.61,0.485,44.0,1.684563758389262,107.9,104.3,0.7317073170731707,1,18.839700854700855,1,33.52439024390244,1
1610612737,Hawks,1988,0.634,0.472,45.0,1.51875,111.0,106.1,0.8048780487804879,1,20.750751530663454,1,28.097560975609756,0
1610612737,Hawks,1989,0.5,0.487,42.2,1.432258064516129,108.5,107.5,0.6097560975609756,0,19.336316872427982,1,30.963414634146343,1
1610612737,Hawks,1990,0.524,0.464,44.6,1.5133333333333332,109.8,109.0,0.7073170731707317,1,18.245246653122884,1,40.646341463414636,1
1610612737,Hawks,1991,0.463,0.467,46.2,1.6928104575163396,106.2,107.7,0.5609756097560976,1,19.894832308111443,1,43.4390243902439,1
1610612737,Hawks,1992,0.524,0.466,44.3,1.558282208588957,107.5,108.4,0.6097560975609756,1,20.391079812206574,1,34.30487804878049,1
1610612737,Hawks,1993,0.695,0.461,44.8,1.6405228758169934,101.4,96.2,0.8780487804878049,1,15.90681898022684,1,25.585365853658537,0
1610612737,Hawks,1994,0.512,0.447,41.2,1.436241610738255,96.6,95.3,0.5853658536585366,1,14.564479611190137,1,12.585365853658537,0
1610612737,Hawks,1995,0.561,0.448,40.6,1.3066666666666669,98.3,97.1,0.6341463414634146,1,15.625220817022985,1,19.878048780487806,0
1610612737,Hawks,1996,0.683,0.446,41.1,1.2666666666666666,94.8,89.4,0.8780487804878049,1,18.516790007643667,1,18.170731707317074,0
1610612737,Hawks,1997,0.61,0.455,43.0,1.2905405405405406,95.9,92.3,0.7073170731707317,1,15.75513585754147,1,27.975609756097562,0
1610612737,Hawks,1998,0.62,0.409,43.5,1.046979865771812,86.3,83.4,0.64,1,14.273333333333333,1,15.268292682926829,0
1610612737,Hawks,1999,0.341,0.441,45.3,1.227272727272727,94.3,99.7,0.5121951219512195,0,13.788669342389625,1,22.451219512195124,0
1610612737,Hawks,2000,0.305,0.431,42.9,1.1377245508982037,91.0,96.2,0.43902439024390244,0,14.228866572864069,1,26.73170731707317,0
1610612737,Hawks,2001,0.402,0.439,41.5,1.303225806451613,94.0,98.3,0.5609756097560976,0,16.74130882667468,0,28.70731707317073,0
1610612737,Hawks,2002,0.427,0.444,42.6,1.2275449101796407,94.1,97.6,0.6341463414634146,0,19.295222758990874,1,21.585365853658537,0
1610612737,Hawks,2003,0.341,0.433,42.7,1.2181818181818185,92.8,97.5,0.43902439024390244,0,15.02116402116402,1,12.109756097560975,0
1610612737,Hawks,2004,0.159,0.441,41.9,1.2236024844720494,92.7,102.4,0.21951219512195122,0,12.431705569205569,0,25.0609756097561,0
1610612737,Hawks,2005,0.317,0.454,40.3,1.2611464968152868,97.2,102.0,0.43902439024390244,0,16.801271079512414,1,28.5609756097561,0
1610612737,Hawks,2006,0.366,0.444,40.1,1.2075471698113207,93.7,98.4,0.43902439024390244,0,17.84381091617934,1,31.170731707317074,1
